userCode;session;Alertness;GoNoGo;sGoNoGo;sDividedAttention_sens;sDividedAttention_bias;DividedAttention;OperationSpan;OperationSpan_calc;NBack;sNBack_sens;sNBack_bias;RWT_Version;RWT;Wellbeing;TrainingMotivation;Group
u6tl2;30;0.294643819;0.335064368;1;6.931146232;1;0.60923583;0.825;0.9375;0.502143382;6.4492058;-0.14269293;S;22;85.68;85.81;LANG
u6tl2;31;0.296937925;0.304687738;1;7.985143931;1;0.657999381;0.946428571;1;0.456540383;6.924612396;1.265081621;K;18;84.64;83.33;LANG
u6tl2;33;0.301783536;0.336630106;1;8.082402254;0;0.596161922;0.916666667;1;0.502954413;6.978213743;0.121811041;R;20;50;50;LANG
u6tl2;37;0.303036894;0.361273819;1;7.041994754;-1;0.63200373;0.94047619;0.979166667;0.489457864;8.094683649;0.680045994;P;17;50;52.34;LANG
u6tl2;38;0.324387116;0.333516312;1;8.082402254;0;0.588735355;0.779761905;0.982142857;0.524921349;6.978213743;0.121811041;S;22;81.64;72.66;LANG
u6tl2;39;0.308404326;0.3261541;1;7.006393249;-1;0.558200904;0.827380952;1;0.447275529;6.978213743;0.121811041;P;16;66.93;74.48;LANG
u6tl2;41;0.302392713;0.348644538;1;6.899387029;-1;0.59899814;0.875;0.958333333;0.489844616;6.4492058;-0.14269293;P;15;74.09;68.75;LANG
u6tl2;43;0.320839133;0.309608594;1;7.006393249;-1;0.629002869;0.982142857;0.94047619;0.514345544;6.4492058;-0.14269293;R;18;83.2;86.59;LANG
u6tl2;45;0.30526735;0.338590567;1;8.082402254;0;0.574350721;0.738095238;0.964285714;0.482099643;6.924612396;1.265081621;S;19;84.64;82.29;LANG
u6tl2;47;0.299461458;0.332413467;1;8.182279739;0;0.559735474;1;0.975;0.552409019;8.094683649;0.680045994;K;19;70.83;73.31;LANG
u6tl2;49;0.28515453;0.305230188;1;8.130647968;0;0.536701012;0.943452381;1;0.489433612;8.094683649;0.680045994;S;17;75.78;72.01;LANG
u6tl2;55;0.331649862;0.376893616;1;8.02125618;0;0.636182636;0.964285714;0.9375;0.55900405;5.80814249;0.706846668;K;20;79.69;79.43;LANG
u6tl2;57;0.310144433;0.318178232;1;8.082402254;0;0.587699903;1;1;0.526584299;8.094683649;0.680045994;S;18;80.86;79.95;LANG
u6tl2;59;0.29289834;0.285568267;1;6.674140428;-1;0.646316826;0.982142857;0.96875;0.477207674;5.80814249;0.706846668;P;16;80.73;80.08;LANG
u6tl2;61;0.294447219;0.324642404;1;8.150467912;0;0.566593045;0.928571429;0.925892857;0.490520171;6.4492058;-0.14269293;R;20;84.11;90.36;LANG
uzssk;1;0.332043523;0.482565343;0.909090909;8.19450551;1;0.999215218;0.761937205;0.995652961;0.612862382;3.574216546;0.939810413;S;12;NA;NA;ACTV
uzssk;2;0.310414339;0.372355342;0.928571429;7.067319849;0;0.99941352;0.635522665;0.995652961;0.687010838;5.80814249;0.706846668;K;10;36.33;77.47;ACTV
uzssk;4;0.324745203;0.420941293;0.888888889;5.343609356;-2;0.851836085;0.777461797;0.995652961;0.92166941;5.279134547;0.442342696;P;12;83.98;88.28;ACTV
uzssk;6;0.277051564;0.3732607;0.866666667;8.053569169;1;0.823323797;0.875044951;0.963815854;0.736775807;8.094683649;0.680045994;R;12;72.4;91.67;ACTV
uzssk;8;0.286429788;0.379762888;0.9;8.182279739;1;0.870581349;0.914285714;0.916666667;0.729552067;6.094214515;-0.320188572;S;12;94.53;100;ACTV
uzssk;10;0.281089144;0.377925422;1;8.02125618;0;0.883037735;0.766071429;1;0.728233447;5.279134547;0.442342696;K;10;91.41;100;ACTV
uzssk;12;0.278072936;0.336896443;1;7.985143931;0;0.840338483;0.883928571;0.894642857;0.745398716;4.691347882;0.736236029;P;8;87.11;95.18;ACTV
uzssk;14;0.297195188;0.33949055;1;8.150467912;0;0.846198082;0.883928571;1;0.777270777;6.978213743;0.121811041;R;8;91.93;95.7;ACTV
uzssk;16;0.278632564;0.333547269;1;7.041994754;-1;0.954714179;0.779761905;0.975;0.716645678;4.336356598;0.558740386;S;8;94.4;97.27;ACTV
uzssk;18;0.280444503;0.32523796;1;8.130647968;0;0.789154637;0.738095238;0.957142857;0.728232946;8.094683649;0.680045994;K;15;80.21;78.52;ACTV
uzssk;20;0.289297112;0.310886911;1;6.899387029;-1;0.768371021;0.799404762;0.979166667;0.679522019;6.924612396;1.265081621;P;10;91.67;86.07;ACTV
uzssk;22;0.31733029;0.335305002;1;7.055887886;-1;0.755604091;0.873511905;1;0.860526107;4.80050198;1.210666923;R;11;67.45;68.36;ACTV
uzssk;24;0.287625287;0.310159707;1;7.006393249;-1;0.678772029;0.786904762;0.957142857;0.729211251;5.279134547;0.442342696;S;13;89.32;95.18;ACTV
uzssk;26;0.263739305;0.28353231;1;6.984407631;-1;0.630897785;0.872619048;0.96875;0.638931632;5.80814249;0.706846668;K;14;64.58;89.06;ACTV
uzssk;28;0.257795976;0.257574214;1;6.959398512;-1;0.606091976;0.82202381;1;0.806329617;5.80814249;0.706846668;P;12;84.24;95.57;ACTV
uzssk;30;0.282828382;0.294618527;1;5.241747015;-3;0.626885086;0.773214286;0.975;0.827530401;8.094683649;0.680045994;R;10;65.23;85.29;ACTV
uzssk;34;0.296960716;0.297607789;1;8.108021221;2;0.670869037;0.87797619;0.947916667;0.671742329;5.80814249;0.706846668;K;8;91.67;92.71;ACTV
uzssk;36;0.266187796;0.28628099;1;8.053569169;0;0.597103079;0.928571429;1;0.516750281;5.279134547;0.442342696;P;9;100;100;ACTV
uzssk;38;0.280334252;0.325872248;1;8.167635715;0;0.636572019;0.816071429;0.9375;0.591394067;6.978213743;0.121811041;R;11;94.66;100;ACTV
uzssk;40;0.27449269;0.314311431;1;5.835784921;0;0.66929302;0.975;0.961309524;0.601211497;8.094683649;0.680045994;S;12;94.66;99.87;ACTV
uzssk;42;0.261841606;0.2851367;1;6.899387029;-1;0.610672712;0.946428571;0.975;0.646125445;5.80814249;0.706846668;K;10;93.88;96.22;ACTV
uzssk;44;0.264475124;0.286345224;1;6.984407631;-1;0.642125456;0.802380952;1;0.613663803;4.271494037;0.946162951;P;11;96.48;65.49;ACTV
uzssk;45;0.256596693;0.328449268;1;8.182279739;0;0.576586931;0.928571429;1;0.565317649;5.80814249;0.706846668;P;9;95.44;81.12;ACTV
uzssk;46;0.273855456;0.277517362;0.916666667;8.02125618;0;0.631731942;0.753571429;0.982142857;0.523658037;6.924612396;1.265081621;R;10;96.09;77.6;ACTV
uzssk;48;0.278067027;0.333493392;1;7.006393249;1;0.572313184;0.898809524;0.94375;0.661623263;4.80050198;1.210666923;S;13;95.05;92.84;ACTV
uzssk;51;0.257213175;0.284686327;1;8.108021221;0;0.577687621;0.712202381;1;0.65596916;8.094683649;0.680045994;P;11;95.05;64.71;ACTV
uzssk;53;0.261356371;0.305781166;1;6.931146232;-1;0.585646166;0.961309524;0.975;0.571435298;8.094683649;0.680045994;P;12;99.61;50;ACTV
uzssk;55;0.263101578;0.323545909;0.909090909;8.212025805;0;0.55752712;0.802380952;0.982142857;0.64487173;6.924612396;1.265081621;R;11;97.53;67.32;ACTV
uzssk;57;0.261278744;0.300181591;1;8.19450551;0;0.576544008;0.880952381;0.950892857;0.632126604;8.094683649;0.680045994;S;11;91.67;85.03;ACTV
uzssk;58;0.293752541;0.350106813;1;8.19450551;0;0.613791092;0.925595238;0.958333333;0.668459293;6.978213743;0.121811041;S;11;94.79;86.55;ACTV
v30zn;1;0.291219899;0.333791394;0.923076923;2.457729068;-4;1.194314304;0.529082994;0.889272671;0.786197844;2.433613355;0.670262971;S;10;NA;NA;LANG
v30zn;2;0.285813536;0.315142632;0.909090909;6.487684018;-2;1.531466836;0.537869265;0.969163348;0.899873283;3.003279479;0.955096033;K;8;50;85.16;LANG
v30zn;4;0.280384911;0.318567602;0.95;0.992128808;19;NA;0.630125109;0.912398919;0.764872503;4.271494037;0.946162951;P;3;50;100;LANG
v30zn;6;0.271262921;0.292676254;1;5.80814249;1;0.952451425;0.685039302;0.994391983;1.218148446;2.89746902;0.601436649;R;10;97.53;98.7;LANG
v30zn;7;0.269126901;0.295253301;1;8.108021221;1;1.094087231;0.608630952;0.975;0.795474907;5.279134547;0.442342696;S;7;50;95.83;LANG
v30zn;9;0.275637031;0.284836402;0.928571429;7.041994754;0;1.01596842;0.454166667;0.932142857;0.587961154;4.80050198;1.210666923;K;7;50;50;LANG
v30zn;11;0.254812641;0.245258546;1;4.46918681;-5;1.197480513;0.832738095;0.975;0.741692209;5.574685679;1.940044979;P;7;75;74.22;LANG
v30zn;13;0.314312603;0.262263152;0.947368421;8.02125618;0;1.073332576;0.744345238;0.958333333;0.69331429;3.574216546;0.939810413;R;9;50;50.13;LANG
v30zn;15;0.282188058;0.232081023;1;7.006393249;0;1.029222548;0.73125;0.95;0.537043413;4.458215773;1.381810026;S;11;62.89;63.28;LANG
v30zn;17;0.286378324;0.249011585;1;8.182279739;0;1.020509896;0.875595238;0.954166667;0.805849399;6.978213743;0.121811041;K;6;50;57.55;LANG
v30zn;19;0.280329404;0.243518368;1;7.985143931;0;1.023512268;0.687202381;0.936309524;0.590848373;4.691347882;0.736236029;P;6;60.81;50;LANG
v30zn;21;0.282300566;0.237258567;0.9;6.984407631;-1;1.10927161;0.556845238;0.925892857;0.596837138;5.220355825;1.00074;R;9;97.92;80.6;LANG
v30zn;23;0.263733677;0.239138722;1;7.944846711;1;1.018276612;0.871428571;0.975;0.726981878;6.978213743;0.121811041;S;9;74.87;22.01;LANG
v30zn;25;0.280024824;0.250169913;1;8.02125618;1;1.052301042;0.774404762;0.982142857;0.613807062;5.220355825;1.00074;K;9;93.62;77.08;LANG
v30zn;27;0.281572853;0.243174992;1;5.776964092;-2;1.101550958;0.817261905;0.982142857;0.587131441;5.279134547;0.442342696;P;6;80.47;70.05;LANG
v30zn;29;0.257240227;0.240975221;1;6.003887067;0;1.003685206;0.834821429;0.982142857;0.599524801;4.271494037;0.946162951;R;10;90.76;89.06;LANG
v30zn;31;0.274848541;0.235699495;1;5.860152911;-1;1.070956349;0.682738095;0.958333333;0.586159408;4.691347882;0.736236029;S;10;92.19;94.14;LANG
v30zn;33;0.294291215;0.260277128;1;5.741934241;-2;1.01613272;0.824702381;0.82797619;0.894496282;4.691347882;0.736236029;K;8;97.79;97.01;LANG
v30zn;35;0.303094055;0.287763745;1;6.824011286;-1;1.097143316;0.893452381;0.947916667;0.621818598;6.924612396;1.265081621;P;8;88.67;79.17;LANG
v30zn;37;0.27805577;0.230108428;1;6.899387029;-1;0.927364798;0.889880952;0.947916667;0.615423551;5.279134547;0.442342696;R;11;94.66;50;LANG
v30zn;39;0.258161977;0.229643895;1;5.343609356;0;1.005643731;0.8875;0.95;0.639470426;4.691347882;0.736236029;S;12;85.55;32.81;LANG
v30zn;41;0.278282042;0.248401801;1;8.167635715;0;1.097915846;0.798511905;0.975;0.589329775;6.924612396;1.265081621;P;9;80.86;69.01;LANG
v30zn;43;0.296893927;0.254739198;0.923076923;6.899387029;-1;1.008414493;0.792261905;0.9375;0.942364628;4.80050198;1.210666923;P;8;100;100;LANG
v30zn;52;0.276298736;0.249176383;1;7.055887886;1;1.196121091;0.817261905;0.9375;0.604989481;3.92920783;1.117306055;K;8;89.45;78.78;LANG
v30zn;53;0.279858104;0.263785169;0.944444444;8.204398418;0;1.146110269;0.770535714;0.936309524;0.5714727;8.094683649;0.680045994;R;11;86.33;50;LANG
v30zn;54;0.291731622;0.244606495;1;6.899387029;-1;0.994869583;0.838095238;0.96875;0.747024861;4.80050198;1.210666923;P;8;28.65;36.07;LANG
v30zn;55;0.27135248;0.260219113;1;8.053569169;0;1.041347755;0.826488095;0.95;0.656915784;5.220355825;1.00074;S;11;80.73;77.34;LANG
v30zn;57;0.309617358;0.269231353;1;8.150467912;0;1.002291452;0.839880952;1;0.848055283;3.273462392;1.09018749;R;11;81.9;85.81;LANG
v30zn;56;0.292948621;0.296451145;1;6.863803391;1;0.978052251;0.829761905;0.975;0.552727342;5.80814249;0.706846668;K;8;60.29;66.41;LANG
v30zn;59;0.277414143;0.265506208;1;8.02125618;0;0.949452456;0.738690476;0.982142857;0.498483983;4.691347882;0.736236029;P;9;86.46;50;LANG
v30zn;61;0.285788442;0.264263538;1;8.182279739;0;0.862492468;0.882738095;1;0.747413012;5.279134547;0.442342696;R;11;35.42;9.64;LANG
vgy0m;2;0.353436881;0.371402936;0.916666667;2.799021979;-4;1.163712827;0.520895105;0.87975729;1.156584799;3.846271628;0.313697901;K;12;78.78;86.46;ACTV
vgy0m;4;0.376227566;0.390866465;0.9;5.376203905;-3;1.488312452;0.739856836;0.885840479;1.457340457;3.426417782;0.523624824;P;7;74.35;50;ACTV
vgy0m;5;0.384831788;0.455385905;0.923076923;2.964250135;-9;1.440125799;0.896258072;0.964921938;1.445684274;3.628453676;1.267683132;S;7;80.03;85.5;ACTV
vgy0m;6;0.509897125;0.382460132;0.941176471;3.36729583;-4;1.449184809;0.771137083;0.958838749;1.393055558;3.574216546;0.939810413;R;11;80.99;79.04;ACTV
vgy0m;8;0.354772551;0.357775138;1;5.80814249;-1;1.43849406;0.635714286;0.930059524;1.397067785;5.80814249;0.706846668;S;10;25.26;50;ACTV
vgy0m;10;0.354136722;0.348337279;0.818181818;3.838474317;-5;1.530633613;0.6875;0.94047619;1.509387692;4.691347882;0.736236029;K;10;83.2;85.03;ACTV
vgy0m;12;0.351157665;0.313865141;1;4.420903882;-5;1.484691733;0.779166667;0.957142857;1.492764453;5.220355825;1.00074;P;12;74.09;52.34;ACTV
vgy0m;18;0.359556385;0.45215115;0.888888889;6.142037406;-1;1.437493881;0.8125;0.9375;1.316472585;6.924612396;1.265081621;K;11;12.37;50;ACTV
vgy0m;19;0.323046906;0.333507803;1;6.779543048;0;1.531473024;0.822619048;0.94375;1.421783647;5.80814249;0.706846668;K;13;26.04;37.24;ACTV
vgy0m;20;0.320336589;0.309302612;0.916666667;7.006393249;-1;1.305685838;0.7;0.982142857;1.102349868;5.80814249;0.706846668;P;11;34.24;36.98;ACTV
vgy0m;21;0.328216676;0.344552067;1;8.02125618;0;1.476085523;0.943452381;1;1.276461792;3.574216546;0.939810413;P;12;32.81;37.24;ACTV
vgy0m;22;0.381502824;0.34602799;0.923076923;4.910200897;-2;1.40435138;0.943452381;0.947916667;1.413915413;8.094683649;0.680045994;R;6;34.51;38.54;ACTV
vgy0m;25;0.332753139;0.307678526;1;4.310607352;-4;1.337997049;0.847619048;0.87797619;1.28867885;6.4492058;-0.14269293;S;9;50;50;ACTV
vgy0m;26;0.379996744;0.319984024;1;5.727571337;-4;1.335023105;0.946428571;0.954166667;1.342319532;3.64631984;0.633575853;K;9;63.28;50;ACTV
vgy0m;28;0.38497203;0.383523226;0.8;5.702670746;-2;1.393891207;0.85;0.872619048;1.481888073;6.094214515;-0.320188572;P;10;56.77;56.9;ACTV
vgy0m;30;0.327402021;0.320806083;1;5.343609356;-3;1.373003778;0.922619048;0.964285714;1.154388558;3.64631984;0.633575853;R;12;69.27;65.49;ACTV
vgy0m;34;0.425864442;0.347753763;1;6.931146232;-1;1.325590849;0.66875;0.982142857;1.166500674;2.596714866;0.751813727;K;12;77.34;47.01;ACTV
vgy0m;38;0.370768815;0.336694941;1;4.910200897;-4;1.431019432;0.896428571;0.902083333;1.354790761;4.924143263;0.264847054;R;10;68.75;67.19;ACTV
vgy0m;41;0.361306105;0.365267992;1;6.423571586;-2;1.325236559;0.872619048;0.982142857;1.285674462;5.279134547;0.442342696;S;11;50;50;ACTV
vgy0m;42;0.339528949;0.26684286;1;6.931146232;-1;1.459309718;0.898809524;0.947916667;1.35637834;6.978213743;0.121811041;K;12;50;63.67;ACTV
vgy0m;44;0.36840346;0.34416474;1;8.053569169;0;1.281401793;0.725;0.925;1.27667759;5.80814249;0.706846668;P;7;70.83;78.26;ACTV
vgy0m;48;0.349444304;0.333506465;0.916666667;4.601831285;-4;1.474333156;0.916666667;0.925892857;1.095663309;4.691347882;0.736236029;S;13;76.43;48.57;ACTV
vgy0m;49;0.304216048;0.325303367;1;5.928702225;-1;1.305928707;0.858928571;0.925;1.277673026;4.336356598;0.558740386;S;10;73.05;67.32;ACTV
vgy0m;51;0.349376713;0.358510971;1;7.944846711;1;1.392713324;0.766071429;0.96875;1.083179739;3.628453676;1.267683132;P;13;71.22;77.6;ACTV
vgy0m;53;0.322589006;0.307756641;1;8.19450551;0;1.424921427;0.791964286;1;1.217852464;5.80814249;0.706846668;P;13;80.47;78.91;ACTV
vgy0m;55;0.354156707;0.33089038;1;5.609471795;-2;1.483681;0.760714286;0.961309524;1.213857804;6.978213743;0.121811041;R;12;77.73;78.91;ACTV
vgy0m;57;0.367279003;0.328411396;1;8.108021221;0;1.349601419;0.907738095;1;1.09600698;5.80814249;0.706846668;S;10;50;85.16;ACTV
vgy0m;58;0.357399689;0.343007367;1;5.388462716;-3;1.451314075;0.939285714;0.975;1.397829221;6.978213743;0.121811041;S;12;86.72;88.45;ACTV
vj1ds;1;0.291227451;0.457502229;0.857142857;5.860152911;-2;1.422392423;0.877198842;0.99662447;0.703210438;2.505097702;0.984284864;S;16;NA;NA;LANG
vj1ds;3;0.304323452;0.344591916;0.928571429;7.793586803;0;1.450109601;0.926128099;0.949564394;0.863292698;6.978213743;0.121811041;K;13;73.05;84.11;LANG
vj1ds;5;0.301180056;0.364666971;1;5.299316867;-2;1.360401392;0.94836867;0.99662447;0.890966544;4.924143263;0.264847054;P;10;38.41;65.49;LANG
vj1ds;6;0.328604766;0.343855023;0.941176471;8.150467912;0;1.408571861;0.970609241;0.99662447;0.679496783;5.279134547;0.442342696;R;13;50;79.82;LANG
vj1ds;7;0.29430007;0.343955427;1;8.19450551;0;1.385486269;0.916666667;1;0.656389677;4.65396035;0.129755598;S;13;33.46;67.71;LANG
vj1ds;14;0.300644474;0.356292681;0.916666667;8.130647968;0;1.35003762;0.946428571;1;0.644051995;6.978213743;0.121811041;P;11;35.94;61.07;LANG
vj1ds;16;0.319660351;0.346906567;1;5.899897354;-1;1.494825309;0.84375;0.982142857;0.631599426;6.4492058;-0.14269293;R;13;36.07;85.68;LANG
vj1ds;18;0.290819459;0.340219665;1;6.959398512;-1;1.404161993;0.958333333;0.950892857;0.670481535;4.924143263;0.264847054;S;13;71.61;77.6;LANG
vj1ds;20;0.308992318;0.341205193;1;6.931146232;-1;1.354348686;0.819047619;0.936309524;0.527776976;4.691347882;0.736236029;K;16;40.89;63.93;LANG
vj1ds;22;0.297030372;0.320052132;0.888888889;8.167635715;0;1.31992481;1;1;0.563138332;6.978213743;0.121811041;P;13;21.09;71.22;LANG
vj1ds;24;0.299253523;0.327611425;1;4.699469754;-1;1.175219309;0.904761905;0.898809524;0.525405029;5.80814249;0.706846668;R;12;39.71;28.39;LANG
vj1ds;26;0.314345086;0.328755311;1;5.398162702;-3;1.280375143;0.954166667;0.975;0.70721536;6.4492058;-0.14269293;S;15;36.2;31.51;LANG
vj1ds;28;0.325681252;0.359710864;1;8.108021221;0;1.326782906;0.928571429;0.958333333;0.524992023;8.094683649;0.680045994;K;15;28.12;34.77;LANG
vj1ds;30;0.319646112;0.324597788;0.9375;7.006393249;-1;1.293239701;0.961309524;0.9375;0.642272894;5.80814249;0.706846668;P;13;67.19;34.64;LANG
vj1ds;32;0.294109668;0.33631338;1;5.947454606;-2;1.274679404;0.964285714;0.964285714;0.609456726;6.978213743;0.121811041;R;13;50;25.13;LANG
vj1ds;34;0.304529914;0.328049167;1;8.150467912;0;1.287353732;1;0.975;0.607239451;6.4492058;-0.14269293;S;16;70.31;31.38;LANG
vj1ds;36;0.290296378;0.333560348;1;8.167635715;0;1.299771931;0.932142857;1;0.615528969;6.978213743;0.121811041;K;14;33.33;29.95;LANG
vj1ds;38;0.307075879;0.3314825;1;8.082402254;0;1.272059114;0.961309524;1;0.622780527;6.978213743;0.121811041;P;10;75.52;26.04;LANG
vj1ds;40;0.306217715;0.358944612;0.944444444;5.860152911;-2;1.210846388;0.928571429;1;0.551328335;6.978213743;0.121811041;R;15;67.32;68.1;LANG
vj1ds;42;0.316165226;0.334974587;1;8.108021221;0;1.338560641;0.975;1;0.544731389;8.094683649;0.680045994;S;15;32.29;75.39;LANG
vj1ds;44;0.301759934;0.298719926;1;8.150467912;0;1.279921077;0.869642857;1;0.62864399;6.4492058;-0.14269293;K;15;37.24;49.09;LANG
vj1ds;46;0.304687738;0.33705054;1;6.899387029;-1;1.254474387;1;1;0.486924631;6.978213743;0.121811041;P;12;35.94;65.89;LANG
vj1ds;48;0.304418599;0.330698212;1;8.082402254;0;1.281130592;1;1;0.644175542;8.094683649;0.680045994;R;14;33.72;69.66;LANG
vj1ds;50;0.326525869;0.310556632;0.928571429;8.082402254;0;1.365964325;0.904761905;0.958333333;0.529623417;6.978213743;0.121811041;S;13;76.82;29.3;LANG
vj1ds;52;0.318477035;0.394985492;1;8.082402254;0;1.341803551;0.910714286;1;0.558348417;8.094683649;0.680045994;K;12;69.4;61.07;LANG
vj1ds;54;0.307805998;0.33349149;1;8.19450551;1;1.332658003;1;1;0.610243449;5.279134547;0.442342696;P;12;38.02;64.58;LANG
vj1ds;56;0.281547008;0.371873283;1;6.931146232;-1;1.314507074;0.964285714;0.919642857;0.544056671;6.978213743;0.121811041;R;15;73.7;69.66;LANG
vj1ds;58;0.304395526;0.324088931;1;8.150467912;0;1.3448794;1;0.958333333;0.594879572;5.279134547;0.442342696;S;17;76.95;78.26;LANG
vj1ds;60;0.297733477;0.346313953;0.933333333;5.860152911;-2;1.21259923;0.936309524;0.936309524;0.540447695;6.978213743;0.121811041;K;15;35.42;71.48;LANG
vj1ds;62;0.310795699;0.322162047;1;5.80814249;-2;1.241988673;0.903571429;1;0.479912145;6.978213743;0.121811041;P;13;74.09;70.57;LANG
vj1ds;63;0.317958661;0.297223633;1;8.130647968;1;1.374833414;1;0.950892857;0.48321616;6.978213743;0.121811041;R;13;74.87;80.08;LANG
vkzfj;2;0.284587586;0.362703219;0.888888889;5.702670746;-2;1.044066064;0.643763899;0.82090087;0.531721377;3.304033633;0.804718956;K;13;100;96.74;PASV
vkzfj;5;0.327311922;0.391236819;0.928571429;8.130647968;0;1.139853057;0.919316855;0.935833209;0.600203056;6.924612396;1.265081621;P;10;50;100;PASV
vkzfj;6;0.372455638;0.454716314;0.9375;8.150467912;1;1.115684055;0.64828116;0.992254539;0.642772846;6.978213743;0.121811041;NA;NA;100;98.78;PASV
vkzfj;7;0.288849933;0.346444766;1;8.02125618;0;0.838112663;0.919316855;0.992254539;0.602413757;8.094683649;0.680045994;R;11;100;97.01;PASV
vkzfj;8;0.296928538;0.33094861;1;6.931146232;-1;0.81735883;0.709264192;0.992254539;0.682115151;5.80814249;0.706846668;S;14;100;100;PASV
vkzfj;10;0.285774623;0.407078902;1;8.19450551;0;0.744386148;0.779166667;0.918452381;0.570709829;5.80814249;0.706846668;K;14;100;100;PASV
vkzfj;12;0.300651032;0.319842078;1;7.025538315;-1;0.695490224;0.845535714;0.961309524;0.51341616;5.220355825;1.00074;P;15;50;97.92;PASV
vkzfj;14;0.291771625;0.311775255;1;8.02125618;0;0.749844341;0.800595238;0.820833333;0.611544444;8.094683649;0.680045994;R;12;100;97.92;PASV
vkzfj;16;0.309570576;0.389071087;1;8.22067217;0;0.698184167;0.836904762;0.957142857;0.539357918;6.978213743;0.121811041;S;16;100;100;PASV
vkzfj;18;0.306378471;0.425222814;1;8.053569169;1;0.671427278;0.866369048;0.894642857;0.458216733;5.80814249;0.706846668;K;13;98.7;98.7;PASV
vkzfj;20;0.295903964;0.410890271;1;6.469250317;-2;0.688364863;0.845238095;0.925892857;0.673634614;6.978213743;0.121811041;P;12;98.83;99.61;PASV
vkzfj;22;0.317932171;0.394634684;1;8.150467912;0;0.714791677;0.841369048;1;0.526398341;5.279134547;0.442342696;R;16;100;99.61;PASV
vkzfj;25;0.299201608;0.386000735;1;6.863803391;1;0.745809823;0.826488095;1;0.696002463;4.691347882;0.736236029;S;18;100;99.74;PASV
vkzfj;28;0.279655695;0.404866593;1;7.041994754;-1;0.731625961;0.818452381;0.91875;0.78878791;8.094683649;0.680045994;P;14;100;98.44;PASV
vkzfj;30;0.304096995;0.34754876;1;8.167635715;0;0.734555407;0.982142857;1;0.649921094;6.4492058;-0.14269293;R;15;99.48;99.48;PASV
vkzfj;32;0.326803625;0.433511591;1;6.899387029;-1;0.678856596;0.943452381;0.94375;0.526544547;4.271494037;0.946162951;S;17;100;100;PASV
vkzfj;34;0.325671511;0.375150537;1;6.984407631;-1;0.825616217;0.943452381;0.975;0.716518457;5.80814249;0.706846668;K;12;100;100;PASV
vkzfj;36;0.309758466;0.38037312;1;5.915602901;0;0.690408685;0.922619048;0.982142857;0.720040713;8.094683649;0.680045994;P;13;99.61;100;PASV
vkzfj;38;0.364334649;0.40642947;1;7.067319849;-1;0.701436053;0.75922619;0.975;0.772871709;3.304033633;0.804718956;R;14;98.7;100;PASV
vkzfj;41;0.354766888;0.407890522;0.928571429;6.824011286;-1;0.682780155;0.907738095;0.958333333;0.785676939;8.094683649;0.680045994;S;14;99.61;100;PASV
vkzfj;42;0.319052262;0.359826439;1;7.067319849;-1;0.673242658;0.958333333;0.958333333;0.697477562;8.094683649;0.680045994;K;12;100;100;PASV
vkzfj;44;0.337561931;0.381056786;1;6.984407631;-1;0.714292097;0.975;1;0.666686912;4.691347882;0.736236029;P;10;100;100;PASV
vkzfj;46;0.340760535;0.418718408;1;7.899895323;0;0.748113223;0.946428571;0.922916667;0.577314919;5.220355825;1.00074;R;13;99.48;99.61;PASV
vkzfj;48;0.319667833;0.483437022;1;6.447939576;-2;0.68861595;0.888392857;1;1.01977207;8.094683649;0.680045994;S;14;100;99.22;PASV
vkzfj;50;0.308939653;0.3926143;1;6.984407631;-1;0.717696309;1;0.957142857;0.725355735;5.80814249;0.706846668;K;15;99.09;99.87;PASV
vkzfj;51;0.300769968;0.357328534;1;8.150467912;0;0.650351206;0.839285714;0.961309524;0.772351642;4.336356598;0.558740386;P;13;99.61;100;PASV
vkzfj;53;0.312710696;0.455262947;1;7.083108166;-1;0.772101201;0.918452381;0.898809524;0.731642604;4.271494037;0.946162951;P;13;100;99.74;PASV
vkzfj;55;0.286935551;0.415322325;1;6.931146232;-1;0.724382976;0.842857143;0.982142857;0.650948576;8.094683649;0.680045994;R;13;99.74;99.74;PASV
vkzfj;57;0.343726166;0.410137129;1;6.447939576;2;0.811462307;0.939285714;0.975;0.777295385;8.094683649;0.680045994;S;12;100;99.74;PASV
vkzfj;58;0.320547661;0.3893431;1;8.130647968;0;0.774076415;0.979166667;1;0.6807256;5.80814249;0.706846668;S;15;99.48;99.83;PASV
w0hsp;3;0.242367148;0.278953314;0.916666667;NA;NA;NA;0.407521894;0.769822278;0.602441413;3.08190997;1.540954985;K;12;96.22;97.66;PASV
w0hsp;4;0.320111694;0.420038404;0.857142857;2.959364629;3;1.433346047;0.567670815;0.895662276;0.98569673;2.009761621;0.736616824;S;10;100;100;PASV
w0hsp;5;0.291127614;0.268095347;0.928571429;NA;NA;NA;0.758959803;0.895662276;0.749710348;2.155981619;0.531447103;P;7;50;97.14;PASV
w0hsp;7;0.274524084;0.281459585;1;3.076653716;2;1.21919468;0.776754128;0.993296758;0.715112838;2.35965532;-0.009756407;R;10;96.48;50;PASV
w0hsp;9;0.27271688;0.271582825;1;4.808305375;-3;1.416780472;0.820535714;0.86875;0.662929482;2.734367509;0.519885894;S;11;96.74;98.18;PASV
w0hsp;12;0.268119291;0.271371879;1;4.765424649;-3;1.057730147;0.51875;0.823809524;0.592776537;2.155981619;0.531447103;P;6;84.24;99.48;PASV
